#KO	geneTPM	geneNAME
K18815	121.733	aac6-I; aminoglycoside 6'-N-acetyltransferase I [EC:2.3.1.82]
K08300	675.914	rne; ribonuclease E [EC:3.1.26.12]
K08301	504.604	rng, cafA; ribonuclease G [EC:3.1.26.-]
K08302	45.1591	gatY-kbaY; tagatose 1,6-diphosphate aldolase GatY/KbaY [EC:4.1.2.40]
K08303	1229.6	prtC, trhP; U32 family peptidase [EC:3.4.-.-]
K08304	354.401	mltA; membrane-bound lytic murein transglycosylase A [EC:4.2.2.-]
K08305	114.37	mltB; membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]
K08306	161.002	mltC; membrane-bound lytic murein transglycosylase C [EC:4.2.2.-]
K08307	324.459	mltD, dniR; membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]
K08309	487.424	slt; soluble lytic murein transglycosylase [EC:4.2.2.-]
K19689	344.093	ampS, pepS, ampT; aminopeptidase [EC:3.4.11.-]
K21011	5.39946	pelF; polysaccharide biosynthesis protein PelF
K00086	7.3629	dhaT; 1,3-propanediol dehydrogenase [EC:1.1.1.202]
K01866	955.214	YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
K00087	59.3941	ygeS, xdhA; xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]
K01867	867.35	WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K01868	1134.38	TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]
K00088	939.506	IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]
K01869	1486.32	LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K18369	244.448	adh2; alcohol dehydrogenase [EC:1.1.1.-]
K18821	256.72	lipL; lipoyl amidotransferase [EC:2.3.1.200]
K00547	160.02	mmuM, BHMT2; homocysteine S-methyltransferase [EC:2.1.1.10]
K00548	136.459	metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]
K00549	964.54	metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
K18828	13.2532	mvpA, vapC; tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]
K18829	13.2532	mvpT, vapB; antitoxin VapB
K08310	144.804	nudB, ntpA; dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67]
K08311	170.819	nudH; putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]
K08312	49.086	nudE; ADP-ribose diphosphatase [EC:3.6.1.-]
K08314	200.271	fsaB, talC; fructose-6-phosphate aldolase 2 [EC:4.1.2.-]
K08315	2.4543	hycI; hydrogenase 3 maturation protease [EC:3.4.23.51]
K08316	397.597	rsmD; 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
K08317	231.195	hcxA; hydroxycarboxylate dehydrogenase A [EC:1.1.1.-]
K08319	19.6344	ltnD; L-threonate 2-dehydrogenase [EC:1.1.1.411]
K05297	7.85376	rubB, alkT; rubredoxin---NAD+ reductase [EC:1.18.1.1]
K05299	16.1984	fdhA; formate dehydrogenase (NADP+) alpha subunit [EC:1.17.1.10]
K09181	301.879	yfiQ; acetyltransferase
K03100	1056.82	lepB; signal peptidase I [EC:3.4.21.89]
K03101	429.503	lspA; signal peptidase II [EC:3.4.23.36]
K03106	836.917	SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]
K21023	6.38118	mucR; diguanylate cyclase [EC:2.7.7.65]
K00090	7.85376	ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215]
K01870	1431.84	IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K00091	13.2532	E1.1.1.219; dihydroflavonol-4-reductase [EC:1.1.1.219]
K01872	1400.42	AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]
K21028	125.66	ynjE; molybdopterin synthase sulfurtransferase [EC:2.8.1.11]
K01873	1215.86	VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]
K21029	351.947	moeB; molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]
K01874	1268.87	MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K01875	972.885	SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K00096	14.7258	araM, egsA; glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261]
K01876	995.464	DARS2, aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K00097	221.378	pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]
K00098	26.5064	idnD; L-idonate 5-dehydrogenase [EC:1.1.1.264]
K01878	604.74	glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]
K01879	1060.75	glyS; glycyl-tRNA synthetase beta chain [EC:6.1.1.14]
K00099	373.545	dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
K00554	512.458	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
K18830	147.749	pezA; HTH-type transcriptional regulator / antitoxin PezA
K00556	6.87204	trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]
K00557	506.568	trmA; tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]
K00558	1192.3	DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
K00559	9.32634	SMT1, ERG6; sterol 24-C-methyltransferase [EC:2.1.1.41]
K22351	7.3629	blaOXA-209; beta-lactamase class D OXA-209 [EC:3.5.2.6]
K22352	10.7989	blaOXA-29; beta-lactamase class D OXA-29 [EC:3.5.2.6]
K08321	6.38118	lsrF; 3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase [EC:2.3.1.245]
K08323	18.6527	rspA, manD; mannonate dehydratase [EC:4.2.1.8]
K08324	77.065	sad; succinate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.24]
K08325	105.044	yqhD; NADP-dependent alcohol dehydrogenase [EC:1.1.-.-]
K13626	18.1618	fliW; flagellar assembly factor FliW
K13628	77.065	iscA; iron-sulfur cluster assembly protein
K13629	21.107	dsdX; D-serine transporter
K03110	891.402	ftsY; fused signal recognition particle receptor
K03111	1001.35	ssb; single-strand DNA-binding protein
K03112	11.7806	damX; DamX protein
K03113	99.6446	EIF1, SUI1; translation initiation factor 1
K21030	9.32634	tarI; D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40]
K03116	130.078	tatA; sec-independent protein translocase protein TatA
K03117	193.89	tatB; sec-independent protein translocase protein TatB
K03118	259.665	tatC; sec-independent protein translocase protein TatC
K03119	13.2532	tauD; taurine dioxygenase [EC:1.14.11.17]
K01880	79.5193	GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]
K01881	1005.77	PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K07000	11.2898	K07000; uncharacterized protein
K21039	7.3629	int; Escherichia phage integrase [EC:2.7.7.- 3.1.-.-]
K07001	442.756	K07001; NTE family protein
K01883	904.655	CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K07002	65.7753	RBBP9; serine hydrolase [EC:3.-.-.-]
K07003	233.649	K07003; uncharacterized protein
K01885	603.758	EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K07004	195.362	K07004; uncharacterized protein
K01886	475.153	QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]
K07005	34.8511	K07005; uncharacterized protein
K01887	1230.59	RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]
K07006	18.6527	K07006; uncharacterized protein
K07007	585.105	baiN; 3-dehydro-bile acid Delta4,6-reductase [EC:1.3.1.114]
K01889	795.684	FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
K07009	329.367	gatD; lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]
K12308	501.659	bgaB, lacA; beta-galactosidase [EC:3.2.1.23]
K09650	75.1016	PARL, PSARL, PCP1; rhomboid-like protein [EC:3.4.21.105]
K00560	612.103	thyA, TYMS; thymidylate synthase [EC:2.1.1.45]
K00561	134.496	ermC, ermA; 23S rRNA (adenine-N6)-dimethyltransferase [EC:2.1.1.184]
K00563	329.858	rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]
K00564	715.674	rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]
K00566	894.838	mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K18841	40.7414	chpB, chpBK; mRNA interferase ChpB [EC:3.1.-.-]
K00567	379.926	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]
K18842	18.6527	chpS, chpBI; antitoxin ChpS
K17063	2.94516	bgtA; arginine/lysine/histidine/glutamine transport system ATP-binding protein [EC:7.4.2.1]
K00568	162.475	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]
K00569	1.96344	TPMT, tpmT; thiopurine S-methyltransferase [EC:2.1.1.67]
K17067	12.7624	mdo; formaldehyde dismutase / methanol dehydrogenase [EC:1.2.98.1 1.1.99.37]
K13634	235.613	cysB; LysR family transcriptional regulator, cys regulon transcriptional activator
K13635	46.1409	cbl; LysR family transcriptional regulator, cys regulon transcriptional activator
K13637	48.5952	uxuR; GntR family transcriptional regulator, uxu operon transcriptional repressor
K01890	1266.42	FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]
K07010	490.369	K07010; putative glutamine amidotransferase
K01892	883.057	HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]
K01893	721.564	NARS, asnS; asparaginyl-tRNA synthetase [EC:6.1.1.22]
K07012	305.315	cas3; CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 5.6.2.4]
K01894	63.321	gluQ; glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]
K05770	12.2715	TSPO, BZRP; translocator protein
K01895	303.352	ACSS1_2, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K07014	275.863	K07014; uncharacterized protein
K07015	334.767	yqeG; putative phosphatase [EC:3.1.3.-]
K05772	36.8145	tupA, vupA; tungstate transport system substrate-binding protein
K01897	857.533	ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]
K05773	11.2898	tupB, vupB; tungstate transport system permease protein
K07017	310.714	K07017; uncharacterized protein
K05775	16.1984	malM; maltose operon periplasmic protein
K07018	57.4306	K07018; uncharacterized protein
K05776	58.4124	modF; molybdate transport system ATP-binding protein
K07019	97.6812	K07019; uncharacterized protein
K16209	8.83548	lacS, galP, rafP; lactose/raffinose/galactose permease
K00571	846.243	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
K00573	125.66	E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]
K00574	94.2452	cfa; cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
K00575	150.694	cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
K18850	193.89	ycfD; 50S ribosomal protein L16 3-hydroxylase [EC:1.14.11.47]
K14977	5.89032	ylbA, UGHY; (S)-ureidoglycine aminohydrolase [EC:3.5.3.26]
K17073	412.323	lysX1; putative lysine transport system substrate-binding protein
K17074	334.276	lysX2; putative lysine transport system permease protein
K17076	309.242	lysY; putative lysine transport system ATP-binding protein
K18856	10.7989	vanC, vanE, vanG; D-alanine---D-serine ligase [EC:6.3.2.35]
K22373	19.6344	larA; lactate racemase [EC:5.1.2.1]
K13640	8.34462	hspR; MerR family transcriptional regulator, heat shock protein HspR
K13643	295.989	iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
K08349	2.94516	fdnH; formate dehydrogenase-N, beta subunit
K21053	237.085	ade; adenine deaminase [EC:3.5.4.2]
K07023	76.0833	YGK1, HDDC2; 5'-deoxynucleotidase [EC:3.1.3.89]
K05780	6.87204	phnL; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [EC:2.7.8.37]
K05781	12.7624	phnK; putative phosphonate transport system ATP-binding protein
K07025	955.705	K07025; putative hydrolase of the HAD superfamily
K07027	93.2634	K07027; glycosyltransferase 2 family protein
K05786	134.005	rarD; chloramphenicol-sensitive protein RarD
K07029	339.184	dagK; diacylglycerol kinase (ATP) [EC:2.7.1.107]
K05787	81.4828	hupA; DNA-binding protein HU-alpha
K05788	97.6812	ihfB, himD; integration host factor subunit beta
K05789	17.671	wzzB; chain length determinant protein (polysaccharide antigen chain regulator)
K16210	15.7075	togT, rhiT; oligogalacturonide transporter
K16211	152.167	malY, malT; maltose/moltooligosaccharide transporter
K16212	6.38118	mgp; 4-O-beta-D-mannosyl-D-glucose phosphorylase [EC:2.4.1.281]
K16213	36.8145	cbe, mbe; cellobiose epimerase [EC:5.1.3.11]
K16214	154.13	pezT; UDP-N-acetylglucosamine kinase [EC:2.7.1.176]
K16216	1.96344	yueD; benzil reductase ((S)-benzoin forming) [EC:1.1.1.320]
K14982	201.253	ciaH; two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]
K14983	183.091	ciaR; two-component system, OmpR family, response regulator CiaR
K14988	23.0704	salK; two-component system, NarL family, secretion system sensor histidine kinase SalK
K00588	365.691	E2.1.1.104; caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]
K14989	16.6892	salR; two-component system, NarL family, secretion system response regulator SalR
K11003	153.148	hlyD, cyaD; membrane fusion protein, hemolysin D
K11004	245.43	hlyB, cyaB; ATP-binding cassette, subfamily B, bacterial HlyB/CyaB
K18866	13.7441	vanXY; zinc D-Ala-D-Ala dipeptidase/carboxypeptidase [EC:3.4.13.22 3.4.17.14]
K22382	3.43602	WDR26; WD repeat-containing protein 26
K11005	77.065	hlyA; hemolysin A
K11009	44.1774	ymt; murine toxin
K13652	66.757	K13652; AraC family transcriptional regulator
K13653	276.845	K13653; AraC family transcriptional regulator
K08357	64.3027	ttrA; tetrathionate reductase subunit A
K08358	30.4333	ttrB; tetrathionate reductase subunit B
K13655	12.2715	mqsA; HTH-type transcriptional regulator / antitoxin MqsA
K08359	6.87204	ttrC; tetrathionate reductase subunit C
K21063	11.2898	K21063; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]
K03147	286.662	thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]
K21064	365.691	ycsE, yitU, ywtE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]
K03148	96.2086	thiF; sulfur carrier protein ThiS adenylyltransferase [EC:2.7.7.73]
K03149	159.039	thiG; thiazole synthase [EC:2.8.1.10]
K07030	522.766	fakA; fatty acid kinase [EC:2.7.2.18]
K07031	41.7231	hddA; D-glycero-alpha-D-manno-heptose-7-phosphate kinase [EC:2.7.1.168]
K07032	313.66	K07032; uncharacterized protein
K05790	18.1618	wzzE; lipopolysaccharide biosynthesis protein WzzE
K07033	835.935	K07033; uncharacterized protein
K05791	1.96344	terZ; tellurium resistance protein TerZ
K07034	161.002	K07034; uncharacterized protein
K07035	168.856	K07035; uncharacterized protein
K05794	157.075	terC; tellurite resistance protein TerC
K07037	124.188	pgpH; cyclic-di-AMP phosphodiesterase PgpH [EC:3.1.4.-]
K05795	35.3419	terD; tellurium resistance protein TerD
K07038	61.3575	K07038; inner membrane protein
K05796	20.6161	hydN; electron transport protein HydN
K07039	95.2269	K07039; uncharacterized protein
K05799	201.253	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
K12339	22.5796	cysM; S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144]
K03600	149.712	sspB; stringent starvation protein B
K03601	739.726	xseA; exodeoxyribonuclease VII large subunit [EC:3.1.11.6]
K03602	177.691	xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]
K09684	3.92688	pucR; PucR family transcriptional regulator, purine catabolism regulatory protein
K03603	92.2817	fadR; GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA
K09685	311.696	purR; purine operon repressor
K03604	94.736	purR; LacI family transcriptional regulator, purine nucleotide synthesis repressor
K03605	14.7258	hyaD, hybD; hydrogenase maturation protease [EC:3.4.23.-]
K03606	32.3968	wcaJ; undecaprenyl-phosphate glucose phosphotransferase [EC:2.7.8.31]
K09688	169.347	kpsM; capsular polysaccharide transport system permease protein
K03607	79.5193	proQ; ProP effector
K09689	133.023	kpsT; capsular polysaccharide transport system ATP-binding protein [EC:7.6.2.12]
K03608	33.8694	minE; cell division topological specificity factor
K03609	117.316	minD; septum site-determining protein MinD
K00590	27.979	E2.1.1.113; site-specific DNA-methyltransferase (cytosine-N4-specific) [EC:2.1.1.113]
K00595	59.3941	cobL-cbiET; precorrin-6B C5,15-methyltransferase / cobalt-precorrin-6B C5,C15-methyltransferase [EC:2.1.1.132 2.1.1.289 2.1.1.196]
K00598	10.3081	tam; trans-aconitate 2-methyltransferase [EC:2.1.1.144]
K11013	86.3914	cdtA; cytolethal distending toxin subunit A
K22391	26.9973	E3.5.4.16; GTP cyclohydrolase I [EC:3.5.4.16]
K11014	42.214	cdtB; cytolethal distending toxin subunit B
K11015	117.806	cdtC; cytolethal distending toxin subunit C
K22393	4.9086	nfr1; flavin reductase (NADH) subunit 1 [EC:1.5.1.36]
K04477	27.4882	ycdX; putative hydrolase
K11016	198.798	shlA, hhdA, hpmA; hemolysin
K22394	8.83548	nfr2; flavin reductase (NADH) subunit 2 [EC:1.5.1.36]
K11017	147.749	shlB, hhdB, hpmB; hemolysin activation/secretion protein
K22397	6.87204	yjhH, yagE; 2-dehydro-3-deoxy-D-pentonate aldolase [EC:4.1.2.28]
K08363	27.4882	merT; mercuric ion transport protein
K08364	45.65	merP; periplasmic mercuric ion binding protein
K20201	13.2532	ywlE; protein arginine phosphatase [EC:3.9.1.2]
K08368	3.92688	yaaU; MFS transporter, putative metabolite transport protein
K08369	22.0887	ydjE; MFS transporter, putative metabolite:H+ symporter
K13668	55.4672	pimB; phosphatidyl-myo-inositol dimannoside synthase [EC:2.4.1.346]
K03150	169.838	thiH; 2-iminoacetate synthase [EC:4.1.99.19]
K03151	459.445	thiI; tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]
K03152	211.07	thiJ; protein deglycase [EC:3.5.1.124]
K03153	138.913	thiO; glycine oxidase [EC:1.4.3.19]
K03154	59.8849	thiS; sulfur carrier protein
K21071	86.3914	pfk, pfp; ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]
K07040	501.659	yceD, ylbN; DUF177 domain-containing protein
K07042	427.048	ybeY, yqfG; probable rRNA maturation factor
K07043	205.67	upp; UTP pyrophosphatase [EC:3.6.1.-]
K12340	204.689	tolC, bepC, cyaE, raxC, sapF, rsaF, hasF; outer membrane protein
K07045	20.6161	K07045; uncharacterized protein
K07046	16.6892	E3.1.1.120; L-fucono-1,5-lactonase [EC:3.1.1.120]
K07048	3.43602	PTER, php; phosphotriesterase-related protein
K09691	209.106	wzt, rbfB; lipopolysaccharide transport system ATP-binding protein
K03610	125.169	minC; septum site-determining protein MinC
K03611	315.132	dsbB; protein dithiol:quinone oxidoreductase [EC:1.8.5.9]
K09693	163.456	tagH; teichoic acid transport system ATP-binding protein [EC:7.5.2.4]
K03612	116.825	rnfG; H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit G
K09694	136.459	nodJ; lipooligosaccharide transport system permease protein
K03613	113.88	rnfE; H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit E
K09695	135.968	nodI; lipooligosaccharide transport system ATP-binding protein
K03614	308.26	rnfD; H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D [EC:7.1.1.11 7.2.1.2]
K09696	13.7441	natB; sodium transport system permease protein
K03615	423.612	rnfC; H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.1.1.11 7.2.1.2]
K16235	197.326	mmuP; S-methylmethionine transporter
K09697	9.8172	natA; sodium transport system ATP-binding protein [EC:7.2.2.4]
K03616	254.756	rnfB; H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.1.1.11 7.2.1.2]
K16236	191.435	hutM; histidine permease
K16237	8.34462	aroP; aromatic amino acid permease
K09698	443.738	gltX; nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]
K03617	97.1903	rnfA; H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit A
K09699	5.39946	DBT, bkdB; 2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168]
K16238	5.89032	eat, eutP; ethanolamine permease
K07501	81.9737	K07501; 3'-5' exonuclease
K07504	77.065	K07504; predicted type IV restriction endonuclease
K07507	256.72	mgtC; putative Mg2+ transporter-C (MgtC) family protein
K04485	862.441	radA, sms; DNA repair protein RadA/Sms
K04486	346.547	E3.1.3.15B; histidinol-phosphatase (PHP family) [EC:3.1.3.15]
K04487	1068.11	iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]
K18887	354.892	efrA, efrE; ATP-binding cassette, subfamily B, multidrug efflux pump
K04488	416.74	iscU, nifU; nitrogen fixation protein NifU and related proteins
K18888	301.388	efrB, efrF; ATP-binding cassette, subfamily B, multidrug efflux pump
K18889	660.207	mdlA, smdA; ATP-binding cassette, subfamily B, multidrug efflux pump
K08372	1.96344	pepD; putative serine protease PepD [EC:3.4.21.-]
K13677	357.346	dgs, bgsA; 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]
K13678	63.321	cpoA; 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-galactosyltransferase [EC:2.4.1.-]
K04940	106.026	odh; opine dehydrogenase [EC:1.5.1.28]
K03168	1225.68	topA; DNA topoisomerase I [EC:5.6.2.1]
K03169	1294.89	topB; DNA topoisomerase III [EC:5.6.2.1]
K07051	0	K07051; uncharacterized protein
